run_id,ts,timeframe,strategy,params,split,symbols,notes,trades,win_rate,avg_r,median_r,profit_factor,total_return_pct,max_dd_pct,sharpe,avg_dur_h,long_trades,short_trades,long_avg_r,short_avg_r,exit_sl,exit_tp,exit_trail,exit_flip
20260831_201628_breakout_30m,2026-08-31T12:16:28.241366+00:00,30m,breakout_30m,"{""ema"": null, ""entry_n"": 48, ""trail_mult"": 1.5}",train,161,,23108,31.06,-0.1342,-0.3038,0.615,-100.0,100.0,-8.12,4.0,11461.0,11647.0,-0.1272,-0.1411,1668.0,0.0,21440.0,0.0
20260831_201634_breakout_30m,2026-08-31T12:16:34.429884+00:00,30m,breakout_30m,"{""ema"": 200, ""entry_n"": 48, ""trail_mult"": 1.5}",train,161,,21442,31.17,-0.1332,-0.3035,0.619,-100.0,100.0,-8.55,4.0,10403.0,11039.0,-0.1219,-0.1439,1599.0,0.0,19843.0,0.0
20260831_201640_breakout_30m,2026-08-31T12:16:40.692852+00:00,30m,breakout_30m,"{""ema"": null, ""entry_n"": 48, ""trail_mult"": 2.5}",train,161,,17989,31.96,-0.1581,-0.4425,0.663,-100.0,100.0,-5.12,9.8,9088.0,8901.0,-0.1416,-0.1748,3577.0,0.0,14412.0,0.0
20260831_201646_breakout_30m,2026-08-31T12:16:46.845407+00:00,30m,breakout_30m,"{""ema"": 200, ""entry_n"": 48, ""trail_mult"": 2.5}",train,161,,16777,32.25,-0.1545,-0.4406,0.671,-100.0,100.0,-4.65,9.7,8298.0,8479.0,-0.1317,-0.1767,3408.0,0.0,13369.0,0.0
20260831_201651_breakout_30m,2026-08-31T12:16:51.762837+00:00,30m,breakout_30m,"{""ema"": null, ""entry_n"": 96, ""trail_mult"": 1.5}",train,160,,15045,31.55,-0.1341,-0.2994,0.616,-100.0,100.0,-8.7,3.9,7141.0,7904.0,-0.1228,-0.1443,1169.0,0.0,13876.0,0.0
20260831_201656_breakout_30m,2026-08-31T12:16:56.751356+00:00,30m,breakout_30m,"{""ema"": 200, ""entry_n"": 96, ""trail_mult"": 1.5}",train,160,,14930,31.64,-0.1332,-0.298,0.618,-100.0,100.0,-8.71,3.9,7055.0,7875.0,-0.1198,-0.1451,1160.0,0.0,13770.0,0.0
20260831_201701_breakout_30m,2026-08-31T12:17:01.655327+00:00,30m,breakout_30m,"{""ema"": null, ""entry_n"": 96, ""trail_mult"": 2.5}",train,160,,11811,32.36,-0.1505,-0.4237,0.676,-100.0,100.0,-5.59,9.6,5774.0,6037.0,-0.1416,-0.1591,2407.0,0.0,9404.0,0.0
20260831_201706_breakout_30m,2026-08-31T12:17:06.796354+00:00,30m,breakout_30m,"{""ema"": 200, ""entry_n"": 96, ""trail_mult"": 2.5}",train,160,,11717,32.41,-0.1487,-0.42,0.679,-100.0,100.0,-5.46,9.6,5701.0,6016.0,-0.1364,-0.1603,2381.0,0.0,9336.0,0.0
20260831_201723_keltner_break,2026-08-31T12:17:23.360008+00:00,30m,keltner_break,"{""ema"": 200, ""mult"": 1.5, ""period"": 20, ""trail_mult"": 2.0}",train,164,,31000,32.38,-0.1225,-0.3358,0.689,-100.0,100.0,-2.87,7.2,16083.0,14917.0,-0.116,-0.1294,3435.0,0.0,27564.0,0.0
20260831_201734_keltner_break,2026-08-31T12:17:34.497234+00:00,30m,keltner_break,"{""ema"": 200, ""mult"": 2.0, ""period"": 20, ""trail_mult"": 2.0}",train,164,,22968,32.45,-0.1325,-0.351,0.671,-100.0,100.0,-4.19,6.9,12327.0,10641.0,-0.1206,-0.1462,2748.0,0.0,20219.0,0.0
20260831_202427_st_trail,2026-08-31T12:24:27.194772+00:00,30m,st_trail,"{""ema"": 200, ""st_mult"": 3.0, ""st_period"": 20, ""trail_mult"": 2.5}",train,164,,9848,34.35,-0.0446,-0.2037,0.821,-98.98,99.25,-2.04,12.6,5117.0,4731.0,-0.0384,-0.0514,132.0,0.0,8880.0,836.0
20260831_202444_st_trail,2026-08-31T12:24:44.847815+00:00,30m,st_trail,"{""ema"": 200, ""st_mult"": 3.0, ""st_period"": 20, ""trail_mult"": 3.5}",train,164,,7951,34.99,-0.0504,-0.2302,0.832,-98.57,99.34,-1.58,18.6,3780.0,4171.0,-0.0279,-0.0708,197.0,0.0,4127.0,3626.0
20260831_202502_st_trail,2026-08-31T12:25:02.409411+00:00,30m,st_trail,"{""ema"": 200, ""st_mult"": 3.5, ""st_period"": 20, ""trail_mult"": 2.5}",train,164,,8421,33.89,-0.0483,-0.2135,0.811,-98.55,99.11,-1.98,12.4,4876.0,3545.0,-0.0391,-0.0609,119.0,0.0,7907.0,395.0
20260831_202520_st_trail,2026-08-31T12:25:20.141001+00:00,30m,st_trail,"{""ema"": 200, ""st_mult"": 3.5, ""st_period"": 20, ""trail_mult"": 3.5}",train,164,,6998,35.72,-0.0444,-0.2422,0.858,-96.59,99.21,-1.04,20.4,3758.0,3240.0,-0.0117,-0.0823,219.0,0.0,5054.0,1724.0
20260831_202537_st_trail,2026-08-31T12:25:37.989098+00:00,30m,st_trail,"{""ema"": 200, ""st_mult"": 3.0, ""st_period"": 40, ""trail_mult"": 2.5}",train,164,,10163,34.82,-0.0377,-0.1994,0.847,-98.23,98.78,-1.38,12.9,5128.0,5035.0,-0.0264,-0.0492,135.0,0.0,9086.0,942.0
20260831_202555_st_trail,2026-08-31T12:25:55.787601+00:00,30m,st_trail,"{""ema"": 200, ""st_mult"": 3.0, ""st_period"": 40, ""trail_mult"": 3.5}",train,164,,8209,35.01,-0.0426,-0.2287,0.856,-97.63,98.87,-1.28,18.8,3909.0,4300.0,-0.0153,-0.0674,186.0,0.0,4123.0,3899.0
20260831_202613_st_trail,2026-08-31T12:26:13.302318+00:00,30m,st_trail,"{""ema"": 200, ""st_mult"": 3.5, ""st_period"": 40, ""trail_mult"": 2.5}",train,164,,8970,33.86,-0.0436,-0.2118,0.828,-98.35,99.06,-1.52,13.0,5056.0,3914.0,-0.0324,-0.0582,124.0,0.0,8405.0,441.0
20260831_202631_st_trail,2026-08-31T12:26:31.534697+00:00,30m,st_trail,"{""ema"": 200, ""st_mult"": 3.5, ""st_period"": 40, ""trail_mult"": 3.5}",train,164,,7355,35.4,-0.0416,-0.2475,0.867,-96.47,98.97,-0.83,20.9,3867.0,3488.0,-0.0091,-0.0776,224.0,0.0,5139.0,1991.0
20260831_203528_st_trail,2026-08-31T12:35:28.929109+00:00,1h,st_trail,"{""ema"": null, ""st_mult"": 3.0, ""st_period"": 12, ""trail_mult"": 2.5}",train,164,,9620,33.13,-0.0698,-0.2073,0.724,-99.9,99.91,-3.8,24.0,4239.0,5381.0,-0.0596,-0.0779,147.0,0.0,8685.0,787.0
20260831_203539_st_trail,2026-08-31T12:35:39.263966+00:00,1h,st_trail,"{""ema"": 200, ""st_mult"": 3.0, ""st_period"": 12, ""trail_mult"": 2.5}",train,164,,4543,36.12,-0.0379,-0.1761,0.842,-84.01,87.11,-1.47,24.3,2514.0,2029.0,-0.0229,-0.0565,58.0,0.0,4027.0,457.0
20260831_203550_st_trail,2026-08-31T12:35:50.274236+00:00,1h,st_trail,"{""ema"": null, ""st_mult"": 3.0, ""st_period"": 12, ""trail_mult"": 3.5}",train,164,,7082,33.61,-0.092,-0.2582,0.704,-99.87,99.89,-3.29,36.5,2255.0,4827.0,-0.0837,-0.0958,210.0,0.0,3655.0,3217.0
20260831_203600_st_trail,2026-08-31T12:36:00.603138+00:00,1h,st_trail,"{""ema"": 200, ""st_mult"": 3.0, ""st_period"": 12, ""trail_mult"": 3.5}",train,164,,3780,36.27,-0.0469,-0.2133,0.837,-84.93,88.35,-1.3,35.9,1917.0,1863.0,-0.0397,-0.0543,86.0,0.0,2057.0,1636.0
20260831_203611_st_trail,2026-08-31T12:36:11.657974+00:00,1h,st_trail,"{""ema"": null, ""st_mult"": 3.5, ""st_period"": 12, ""trail_mult"": 2.5}",train,164,,8356,32.22,-0.0831,-0.2277,0.684,-99.92,99.92,-4.67,24.3,3884.0,4472.0,-0.0758,-0.0896,159.0,0.0,7836.0,360.0
20260831_203622_st_trail,2026-08-31T12:36:22.016816+00:00,1h,st_trail,"{""ema"": 200, ""st_mult"": 3.5, ""st_period"": 12, ""trail_mult"": 2.5}",train,164,,3813,35.38,-0.0543,-0.1982,0.782,-88.53,89.24,-2.63,24.0,2360.0,1453.0,-0.0519,-0.0583,62.0,0.0,3541.0,209.0
20260831_203632_st_trail,2026-08-31T12:36:32.892376+00:00,1h,st_trail,"{""ema"": null, ""st_mult"": 3.5, ""st_period"": 12, ""trail_mult"": 3.5}",train,164,,6209,32.97,-0.1123,-0.295,0.665,-99.92,99.93,-3.99,40.3,2287.0,3922.0,-0.1177,-0.1091,279.0,0.0,4232.0,1698.0
20260831_203643_st_trail,2026-08-31T12:36:43.651625+00:00,1h,st_trail,"{""ema"": 200, ""st_mult"": 3.5, ""st_period"": 12, ""trail_mult"": 3.5}",train,164,,3237,35.46,-0.078,-0.2492,0.754,-92.9,93.77,-2.46,38.4,1879.0,1358.0,-0.0882,-0.0639,115.0,0.0,2294.0,827.0
20260831_203654_st_trail,2026-08-31T12:36:54.594369+00:00,1h,st_trail,"{""ema"": null, ""st_mult"": 4.0, ""st_period"": 12, ""trail_mult"": 2.5}",train,164,,7048,32.31,-0.0916,-0.2258,0.658,-99.86,99.88,-5.4,24.5,3377.0,3671.0,-0.0969,-0.0868,142.0,0.0,6743.0,162.0
20260831_203704_st_trail,2026-08-31T12:37:04.905551+00:00,1h,st_trail,"{""ema"": 200, ""st_mult"": 4.0, ""st_period"": 12, ""trail_mult"": 2.5}",train,164,,3106,34.8,-0.067,-0.2069,0.743,-88.49,89.61,-3.52,23.1,2124.0,982.0,-0.0747,-0.0501,53.0,0.0,2955.0,97.0
20260831_203715_st_trail,2026-08-31T12:37:15.618300+00:00,1h,st_trail,"{""ema"": null, ""st_mult"": 4.0, ""st_period"": 12, ""trail_mult"": 3.5}",train,164,,5604,32.32,-0.116,-0.3041,0.663,-99.87,99.88,-4.77,42.2,2301.0,3303.0,-0.1179,-0.1147,269.0,0.0,4502.0,832.0
20260831_203725_st_trail,2026-08-31T12:37:25.927372+00:00,1h,st_trail,"{""ema"": 200, ""st_mult"": 4.0, ""st_period"": 12, ""trail_mult"": 3.5}",train,164,,2787,34.09,-0.1012,-0.2879,0.701,-94.63,94.9,-3.81,38.2,1847.0,940.0,-0.1194,-0.0652,124.0,0.0,2281.0,381.0
20260831_203736_st_trail,2026-08-31T12:37:36.963390+00:00,1h,st_trail,"{""ema"": null, ""st_mult"": 3.0, ""st_period"": 20, ""trail_mult"": 2.5}",train,164,,9809,33.45,-0.0678,-0.2089,0.733,-99.89,99.91,-3.71,24.6,4453.0,5356.0,-0.0605,-0.0739,176.0,0.0,8947.0,684.0
20260831_203747_st_trail,2026-08-31T12:37:47.479109+00:00,1h,st_trail,"{""ema"": 200, ""st_mult"": 3.0, ""st_period"": 20, ""trail_mult"": 2.5}",train,163,,4820,36.31,-0.0334,-0.1787,0.861,-82.2,85.68,-1.27,25.6,2611.0,2209.0,-0.0131,-0.0574,64.0,0.0,4310.0,445.0
20260831_203758_st_trail,2026-08-31T12:37:58.498354+00:00,1h,st_trail,"{""ema"": null, ""st_mult"": 3.0, ""st_period"": 20, ""trail_mult"": 3.5}",train,164,,7102,33.85,-0.0905,-0.267,0.712,-99.86,99.88,-2.99,38.0,2314.0,4788.0,-0.0963,-0.0877,214.0,0.0,3678.0,3209.0
20260831_203808_st_trail,2026-08-31T12:38:08.957190+00:00,1h,st_trail,"{""ema"": 200, ""st_mult"": 3.0, ""st_period"": 20, ""trail_mult"": 3.5}",train,163,,3902,36.65,-0.0495,-0.2065,0.828,-87.17,88.65,-1.45,37.7,1935.0,1967.0,-0.04,-0.0589,89.0,0.0,2038.0,1774.0
20260831_203819_st_trail,2026-08-31T12:38:19.899610+00:00,1h,st_trail,"{""ema"": null, ""st_mult"": 3.5, ""st_period"": 20, ""trail_mult"": 2.5}",train,164,,8558,32.87,-0.0766,-0.2232,0.707,-99.88,99.89,-4.16,24.8,4032.0,4526.0,-0.0674,-0.0849,160.0,0.0,8075.0,322.0
20260831_203830_st_trail,2026-08-31T12:38:30.258423+00:00,1h,st_trail,"{""ema"": 200, ""st_mult"": 3.5, ""st_period"": 20, ""trail_mult"": 2.5}",train,164,,4161,36.12,-0.0392,-0.1886,0.84,-82.36,84.42,-1.68,25.3,2507.0,1654.0,-0.0375,-0.0418,55.0,0.0,3886.0,219.0
20260831_203841_st_trail,2026-08-31T12:38:41.134132+00:00,1h,st_trail,"{""ema"": null, ""st_mult"": 3.5, ""st_period"": 20, ""trail_mult"": 3.5}",train,164,,6298,33.36,-0.1063,-0.2973,0.685,-99.9,99.91,-3.92,41.7,2467.0,3831.0,-0.1153,-0.1005,295.0,0.0,4433.0,1569.0
20260831_203851_st_trail,2026-08-31T12:38:51.926635+00:00,1h,st_trail,"{""ema"": 200, ""st_mult"": 3.5, ""st_period"": 20, ""trail_mult"": 3.5}",train,164,,3471,36.21,-0.0588,-0.2376,0.811,-88.59,89.36,-1.77,40.6,1984.0,1487.0,-0.0656,-0.0496,109.0,0.0,2480.0,881.0
20260831_203902_st_trail,2026-08-31T12:39:02.668581+00:00,1h,st_trail,"{""ema"": null, ""st_mult"": 4.0, ""st_period"": 20, ""trail_mult"": 2.5}",train,164,,7251,32.6,-0.0926,-0.2336,0.657,-99.89,99.9,-5.3,25.4,3486.0,3765.0,-0.0972,-0.0883,155.0,0.0,6913.0,182.0
20260831_203913_st_trail,2026-08-31T12:39:13.011049+00:00,1h,st_trail,"{""ema"": 200, ""st_mult"": 4.0, ""st_period"": 20, ""trail_mult"": 2.5}",train,164,,3446,34.91,-0.0654,-0.2084,0.749,-90.4,91.69,-3.54,25.3,2251.0,1195.0,-0.0721,-0.0528,56.0,0.0,3255.0,134.0
20260831_203923_st_trail,2026-08-31T12:39:23.719767+00:00,1h,st_trail,"{""ema"": null, ""st_mult"": 4.0, ""st_period"": 20, ""trail_mult"": 3.5}",train,164,,5796,32.83,-0.1127,-0.3063,0.677,-99.88,99.89,-4.27,44.0,2442.0,3354.0,-0.1097,-0.1149,309.0,0.0,4693.0,793.0
20260831_203934_st_trail,2026-08-31T12:39:34.028979+00:00,1h,st_trail,"{""ema"": 200, ""st_mult"": 4.0, ""st_period"": 20, ""trail_mult"": 3.5}",train,164,,3067,35.41,-0.0767,-0.2691,0.77,-91.59,93.2,-2.38,42.8,1934.0,1133.0,-0.0948,-0.0458,142.0,0.0,2488.0,436.0
20260831_203945_st_trail,2026-08-31T12:39:45.090381+00:00,1h,st_trail,"{""ema"": null, ""st_mult"": 3.0, ""st_period"": 30, ""trail_mult"": 2.5}",train,164,,9817,33.56,-0.0677,-0.2085,0.732,-99.89,99.91,-3.87,25.0,4463.0,5354.0,-0.0602,-0.074,165.0,0.0,9015.0,636.0
20260831_203955_st_trail,2026-08-31T12:39:55.651038+00:00,1h,st_trail,"{""ema"": 200, ""st_mult"": 3.0, ""st_period"": 30, ""trail_mult"": 2.5}",train,163,,4954,36.01,-0.0356,-0.1828,0.851,-84.76,87.88,-1.59,26.0,2644.0,2310.0,-0.0167,-0.0573,65.0,0.0,4440.0,448.0
20260831_204006_st_trail,2026-08-31T12:40:06.679167+00:00,1h,st_trail,"{""ema"": null, ""st_mult"": 3.0, ""st_period"": 30, ""trail_mult"": 3.5}",train,164,,7096,33.64,-0.081,-0.2672,0.739,-99.73,99.77,-2.91,38.7,2389.0,4707.0,-0.0698,-0.0866,204.0,0.0,3667.0,3225.0
20260831_204017_st_trail,2026-08-31T12:40:17.246468+00:00,1h,st_trail,"{""ema"": 200, ""st_mult"": 3.0, ""st_period"": 30, ""trail_mult"": 3.5}",train,163,,4013,35.88,-0.0438,-0.2175,0.848,-84.94,88.06,-1.31,38.3,2017.0,1996.0,-0.0342,-0.0534,88.0,0.0,2056.0,1868.0
20260831_204028_st_trail,2026-08-31T12:40:28.161670+00:00,1h,st_trail,"{""ema"": null, ""st_mult"": 3.5, ""st_period"": 30, ""trail_mult"": 2.5}",train,164,,8640,32.81,-0.0724,-0.2212,0.722,-99.84,99.86,-3.89,25.6,4100.0,4540.0,-0.0678,-0.0765,160.0,0.0,8173.0,306.0
20260831_204038_st_trail,2026-08-31T12:40:38.549539+00:00,1h,st_trail,"{""ema"": 200, ""st_mult"": 3.5, ""st_period"": 30, ""trail_mult"": 2.5}",train,164,,4342,35.72,-0.0374,-0.1912,0.846,-82.32,84.11,-1.7,26.6,2564.0,1778.0,-0.0322,-0.045,52.0,0.0,4059.0,230.0
20260831_204049_st_trail,2026-08-31T12:40:49.559636+00:00,1h,st_trail,"{""ema"": null, ""st_mult"": 3.5, ""st_period"": 30, ""trail_mult"": 3.5}",train,164,,6320,33.24,-0.0943,-0.291,0.716,-99.79,99.82,-3.31,42.9,2520.0,3800.0,-0.094,-0.0945,266.0,0.0,4471.0,1582.0
20260831_204100_st_trail,2026-08-31T12:41:00.468636+00:00,1h,st_trail,"{""ema"": 200, ""st_mult"": 3.5, ""st_period"": 30, ""trail_mult"": 3.5}",train,164,,3568,36.15,-0.0484,-0.2307,0.841,-84.41,85.86,-1.35,42.5,1982.0,1586.0,-0.0534,-0.0421,103.0,0.0,2500.0,964.0
20260831_204111_st_trail,2026-08-31T12:41:11.211270+00:00,1h,st_trail,"{""ema"": null, ""st_mult"": 4.0, ""st_period"": 30, ""trail_mult"": 2.5}",train,164,,7345,32.7,-0.0885,-0.2308,0.67,-99.87,99.88,-5.08,25.9,3550.0,3795.0,-0.0967,-0.0809,147.0,0.0,7006.0,190.0
20260831_204121_st_trail,2026-08-31T12:41:21.436498+00:00,1h,st_trail,"{""ema"": 200, ""st_mult"": 4.0, ""st_period"": 30, ""trail_mult"": 2.5}",train,164,,3668,34.92,-0.0605,-0.2037,0.763,-90.07,90.63,-3.19,26.5,2321.0,1347.0,-0.0686,-0.0464,54.0,0.0,3460.0,152.0
20260831_204132_st_trail,2026-08-31T12:41:32.278984+00:00,1h,st_trail,"{""ema"": null, ""st_mult"": 4.0, ""st_period"": 30, ""trail_mult"": 3.5}",train,164,,5857,32.64,-0.1109,-0.3081,0.682,-99.87,99.89,-4.34,44.6,2527.0,3330.0,-0.1097,-0.1118,318.0,0.0,4774.0,763.0
20260831_204142_st_trail,2026-08-31T12:41:42.537716+00:00,1h,st_trail,"{""ema"": 200, ""st_mult"": 4.0, ""st_period"": 30, ""trail_mult"": 3.5}",train,164,,3224,34.24,-0.0863,-0.2789,0.741,-94.49,94.86,-3.07,44.1,1959.0,1265.0,-0.105,-0.0573,134.0,0.0,2605.0,483.0
20260831_204146_donchian,2026-08-31T12:41:46.874451+00:00,1h,donchian,"{""ema"": null, ""entry_n"": 48, ""trail_mult"": 3.0}",train,160,,7557,33.58,-0.1044,-0.3404,0.729,-99.97,99.98,-3.12,30.6,3802.0,3755.0,-0.1048,-0.1039,739.0,0.0,6817.0,0.0
20260831_204151_donchian,2026-08-31T12:41:51.183180+00:00,1h,donchian,"{""ema"": 200, ""entry_n"": 48, ""trail_mult"": 3.0}",train,160,,7186,33.43,-0.1107,-0.3467,0.716,-99.97,99.98,-3.23,29.9,3537.0,3649.0,-0.1013,-0.1198,739.0,0.0,6446.0,0.0
20260831_204155_donchian,2026-08-31T12:41:55.587470+00:00,1h,donchian,"{""ema"": null, ""entry_n"": 48, ""trail_mult"": 5.0}",train,160,,4557,31.86,-0.1033,-0.6176,0.81,-99.41,99.7,-0.25,80.5,2260.0,2297.0,-0.0917,-0.1148,1659.0,0.0,2895.0,0.0
20260831_204200_donchian,2026-08-31T12:42:00.085729+00:00,1h,donchian,"{""ema"": 200, ""entry_n"": 48, ""trail_mult"": 5.0}",train,160,,4583,31.81,-0.1182,-0.6285,0.786,-99.71,99.84,-0.41,76.3,2266.0,2317.0,-0.0916,-0.1443,1726.0,0.0,2855.0,0.0
20260831_204203_donchian,2026-08-31T12:42:03.788866+00:00,1h,donchian,"{""ema"": null, ""entry_n"": 96, ""trail_mult"": 3.0}",train,160,,5360,32.41,-0.1307,-0.3703,0.671,-99.93,99.93,-4.89,28.8,2659.0,2701.0,-0.0924,-0.1685,570.0,0.0,4789.0,0.0
20260831_204207_donchian,2026-08-31T12:42:07.561156+00:00,1h,donchian,"{""ema"": 200, ""entry_n"": 96, ""trail_mult"": 3.0}",train,160,,5326,32.43,-0.1307,-0.3695,0.671,-99.92,99.93,-4.87,28.8,2631.0,2695.0,-0.0921,-0.1684,571.0,0.0,4754.0,0.0
20260831_204211_donchian,2026-08-31T12:42:11.282070+00:00,1h,donchian,"{""ema"": null, ""entry_n"": 96, ""trail_mult"": 5.0}",train,160,,3810,31.26,-0.1396,-0.6587,0.752,-99.66,99.78,-0.78,70.9,1921.0,1889.0,-0.0972,-0.1827,1502.0,0.0,2307.0,0.0
20260831_204215_donchian,2026-08-31T12:42:15.054881+00:00,1h,donchian,"{""ema"": 200, ""entry_n"": 96, ""trail_mult"": 5.0}",train,160,,3801,31.2,-0.1398,-0.6584,0.752,-99.65,99.78,-0.79,70.9,1915.0,1886.0,-0.0976,-0.1826,1499.0,0.0,2301.0,0.0
20260831_204218_donchian,2026-08-31T12:42:18.283896+00:00,1h,donchian,"{""ema"": null, ""entry_n"": 168, ""trail_mult"": 3.0}",train,159,,3702,34.49,-0.1018,-0.3411,0.738,-98.06,98.16,-3.56,28.9,1804.0,1898.0,-0.0716,-0.1305,396.0,0.0,3306.0,0.0
20260831_204221_donchian,2026-08-31T12:42:21.610728+00:00,1h,donchian,"{""ema"": 200, ""entry_n"": 168, ""trail_mult"": 3.0}",train,159,,3702,34.49,-0.1018,-0.3411,0.738,-98.06,98.16,-3.56,28.9,1804.0,1898.0,-0.0716,-0.1305,396.0,0.0,3306.0,0.0
20260831_204224_donchian,2026-08-31T12:42:24.874789+00:00,1h,donchian,"{""ema"": null, ""entry_n"": 168, ""trail_mult"": 5.0}",train,159,,2756,32.29,-0.0993,-0.6004,0.817,-95.04,97.52,-0.33,71.8,1377.0,1379.0,-0.0677,-0.1308,1037.0,0.0,1719.0,0.0
20260831_204228_donchian,2026-08-31T12:42:28.309475+00:00,1h,donchian,"{""ema"": 200, ""entry_n"": 168, ""trail_mult"": 5.0}",train,159,,2756,32.29,-0.0993,-0.6004,0.817,-95.04,97.52,-0.33,71.8,1377.0,1379.0,-0.0677,-0.1308,1037.0,0.0,1719.0,0.0
20260831_204231_emacross_tune,2026-08-31T12:42:31.394247+00:00,1h,emacross_tune,"{""fast"": 12, ""htf_ema"": 50, ""sl_mult"": 1.0, ""slow"": 48, ""tp_mult"": 1.5, ""trend"": 100}",train,160,,7685,38.07,-0.2006,-1.1011,0.719,-100.0,100.0,-5.65,3.9,3478.0,4207.0,-0.2067,-0.1955,4759.0,2926.0,0.0,0.0
20260831_204234_emacross_tune,2026-08-31T12:42:34.464769+00:00,1h,emacross_tune,"{""fast"": 12, ""htf_ema"": 50, ""sl_mult"": 1.0, ""slow"": 48, ""tp_mult"": 3.0, ""trend"": 100}",train,160,,7594,22.31,-0.2602,-1.1221,0.709,-100.0,100.0,-2.17,7.5,3435.0,4159.0,-0.2214,-0.2922,5900.0,1693.0,0.0,0.0
20260831_204237_emacross_tune,2026-08-31T12:42:37.482632+00:00,1h,emacross_tune,"{""fast"": 12, ""htf_ema"": 50, ""sl_mult"": 1.0, ""slow"": 48, ""tp_mult"": 1.5, ""trend"": 200}",train,160,,7676,38.16,-0.1985,-1.101,0.721,-100.0,100.0,-5.53,3.9,3454.0,4222.0,-0.2046,-0.1936,4747.0,2929.0,0.0,0.0
20260831_204240_emacross_tune,2026-08-31T12:42:40.569885+00:00,1h,emacross_tune,"{""fast"": 12, ""htf_ema"": 50, ""sl_mult"": 1.0, ""slow"": 48, ""tp_mult"": 3.0, ""trend"": 200}",train,160,,7583,22.37,-0.2579,-1.122,0.711,-100.0,100.0,-2.14,7.5,3409.0,4174.0,-0.2191,-0.2896,5887.0,1695.0,0.0,0.0
20260831_204243_emacross_tune,2026-08-31T12:42:43.676728+00:00,1h,emacross_tune,"{""fast"": 12, ""htf_ema"": 50, ""sl_mult"": 1.0, ""slow"": 55, ""tp_mult"": 1.5, ""trend"": 100}",train,161,,7454,37.2,-0.2234,-1.103,0.691,-100.0,100.0,-7.03,3.9,3389.0,4065.0,-0.2465,-0.2042,4681.0,2773.0,0.0,0.0
20260831_204246_emacross_tune,2026-08-31T12:42:46.745438+00:00,1h,emacross_tune,"{""fast"": 12, ""htf_ema"": 50, ""sl_mult"": 1.0, ""slow"": 55, ""tp_mult"": 3.0, ""trend"": 100}",train,161,,7379,21.66,-0.2873,-1.1231,0.682,-100.0,100.0,-2.8,7.6,3348.0,4031.0,-0.2744,-0.2981,5781.0,1597.0,0.0,0.0
20260831_204249_emacross_tune,2026-08-31T12:42:49.761147+00:00,1h,emacross_tune,"{""fast"": 12, ""htf_ema"": 50, ""sl_mult"": 1.0, ""slow"": 55, ""tp_mult"": 1.5, ""trend"": 200}",train,161,,7413,37.26,-0.222,-1.103,0.693,-100.0,100.0,-6.92,3.9,3361.0,4052.0,-0.2419,-0.2055,4651.0,2762.0,0.0,0.0
20260831_204252_emacross_tune,2026-08-31T12:42:52.830192+00:00,1h,emacross_tune,"{""fast"": 12, ""htf_ema"": 50, ""sl_mult"": 1.0, ""slow"": 55, ""tp_mult"": 3.0, ""trend"": 200}",train,161,,7340,21.68,-0.2866,-1.1232,0.682,-100.0,100.0,-2.71,7.6,3320.0,4020.0,-0.2694,-0.3008,5749.0,1590.0,0.0,0.0
20260831_204256_emacross_tune,2026-08-31T12:42:56.216414+00:00,1h,emacross_tune,"{""fast"": 22, ""htf_ema"": 50, ""sl_mult"": 1.0, ""slow"": 48, ""tp_mult"": 1.5, ""trend"": 100}",train,161,,6252,36.93,-0.2298,-1.1038,0.684,-100.0,100.0,-7.47,3.9,2833.0,3419.0,-0.2583,-0.2062,3943.0,2309.0,0.0,0.0
20260831_204259_emacross_tune,2026-08-31T12:42:59.289737+00:00,1h,emacross_tune,"{""fast"": 22, ""htf_ema"": 50, ""sl_mult"": 1.0, ""slow"": 48, ""tp_mult"": 3.0, ""trend"": 100}",train,161,,6223,21.93,-0.2753,-1.1226,0.694,-100.0,100.0,-3.03,7.7,2816.0,3407.0,-0.2717,-0.2783,4858.0,1365.0,0.0,0.0
20260831_204302_emacross_tune,2026-08-31T12:43:02.491308+00:00,1h,emacross_tune,"{""fast"": 22, ""htf_ema"": 50, ""sl_mult"": 1.0, ""slow"": 48, ""tp_mult"": 1.5, ""trend"": 200}",train,161,,6213,36.86,-0.2317,-1.104,0.682,-100.0,100.0,-7.5,3.9,2808.0,3405.0,-0.2611,-0.2075,3923.0,2290.0,0.0,0.0
20260831_204305_emacross_tune,2026-08-31T12:43:05.481032+00:00,1h,emacross_tune,"{""fast"": 22, ""htf_ema"": 50, ""sl_mult"": 1.0, ""slow"": 48, ""tp_mult"": 3.0, ""trend"": 200}",train,161,,6186,21.9,-0.2766,-1.1227,0.693,-100.0,100.0,-3.05,7.7,2792.0,3394.0,-0.2714,-0.2809,4831.0,1355.0,0.0,0.0
20260831_204308_emacross_tune,2026-08-31T12:43:08.415387+00:00,1h,emacross_tune,"{""fast"": 22, ""htf_ema"": 50, ""sl_mult"": 1.0, ""slow"": 55, ""tp_mult"": 1.5, ""trend"": 100}",train,161,,6045,37.47,-0.2171,-1.1027,0.699,-100.0,100.0,-7.13,3.9,2772.0,3273.0,-0.2398,-0.1979,3780.0,2265.0,0.0,0.0
